timestamp_utc,event,path,size_bytes,host,pid,note
2026-08-05T06:06:08+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-03-03\2\widefield.wfz.partial-22672,0,DESKTOP-KH3D2OM,22672,temporary output
2026-08-05T06:13:15+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-06-08\2\widefield.wfz.README.md,1791,DESKTOP-KH3D2OM,19484,
2026-08-05T06:13:19+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-06-08\2\widefield.wfz.frame.tif,631826,DESKTOP-KH3D2OM,19484,
2026-08-05T06:13:19+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-06-08\2\widefield.wfz.receipt.json,1399,DESKTOP-KH3D2OM,19484,
2026-08-05T06:14:13+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-06-06\3\widefield.wfz.README.md,1791,DESKTOP-KH3D2OM,20232,
2026-08-05T06:14:17+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-06-06\3\widefield.wfz.frame.tif,631826,DESKTOP-KH3D2OM,20232,
2026-08-05T06:14:17+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-06-06\3\widefield.wfz.receipt.json,1400,DESKTOP-KH3D2OM,20232,
2026-08-05T06:24:14+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\AL_0039\2025-04-26\1\widefield.wfz.README.md,1791,DESKTOP-KH3D2OM,45184,
2026-08-05T06:24:18+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\AL_0039\2025-04-26\1\widefield.wfz.frame.tif,631826,DESKTOP-KH3D2OM,45184,
2026-08-05T06:24:18+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\AL_0039\2025-04-26\1\widefield.wfz.receipt.json,1399,DESKTOP-KH3D2OM,45184,
2026-08-05T06:30:49+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-04-28\1\widefield.wfz.README.md,1791,DESKTOP-KH3D2OM,17204,
2026-08-05T06:30:53+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-04-28\1\widefield.wfz.frame.tif,631826,DESKTOP-KH3D2OM,17204,
2026-08-05T06:30:53+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-04-28\1\widefield.wfz.receipt.json,1399,DESKTOP-KH3D2OM,17204,
2026-08-05T06:33:13+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\LK_0001\2021-04-06\2\widefield.wfz.partial-19484,0,DESKTOP-KH3D2OM,19484,temporary output
2026-08-05T06:36:40+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0012\2020-12-03\1\widefield.wfz.partial-20232,0,DESKTOP-KH3D2OM,20232,temporary output
2026-08-05T06:40:26+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\AL_0041\2026-05-27\1\widefield.wfz.partial-45184,0,DESKTOP-KH3D2OM,45184,temporary output
2026-08-05T06:45:53+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\LK_0003\2021-05-21\3\widefield.wfz.partial-17204,0,DESKTOP-KH3D2OM,17204,temporary output
2026-08-05T07:02:59+00:00,create,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0046\2021-11-29\1\widefield.wfz.README.md,1791,DESKTOP-KH3D2OM,49200,
