session,wfz,b2_key,local_bytes,in_b2,b2_bytes,b2_uploaded_utc,error
ZYE_0055/2022-01-23/2,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0055\2022-01-23\2\widefield.wfz,subjects/ZYE_0055/2022-01-23/2/widefield.wfz,68377053751,True,68377053751,2026-08-15T20:13:34+00:00,
AL_0041/2026-02-17/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0041\2026-02-17\1\widefield.wfz,subjects/AL_0041/2026-02-17/1/widefield.wfz,57739565667,True,57739565667,2026-08-14T20:36:35+00:00,
AL_0035/2025-05-24/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0035\2025-05-24\1\widefield.wfz,subjects/AL_0035/2025-05-24/1/widefield.wfz,65953580807,True,65953580807,2026-08-14T20:52:33+00:00,
ZYE_0089/2024-05-23/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0089\2024-05-23\1\widefield.wfz,subjects/ZYE_0089/2024-05-23/1/widefield.wfz,56562947756,True,56562947756,2026-08-16T02:26:41+00:00,
ZYE_0086/2025-03-06/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0086\2025-03-06\1\widefield.wfz,subjects/ZYE_0086/2025-03-06/1/widefield.wfz,59326746239,True,59326746239,2026-08-16T16:53:35+00:00,
ZYE_0088/2024-09-06/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0088\2024-09-06\1\widefield.wfz,subjects/ZYE_0088/2024-09-06/1/widefield.wfz,61448809575,True,61448809575,2026-08-16T16:06:50+00:00,
ZYE_0088/2024-05-23/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0088\2024-05-23\1\widefield.wfz,subjects/ZYE_0088/2024-05-23/1/widefield.wfz,57343787837,True,57343787837,2026-08-16T02:24:49+00:00,
ZYE_0097/2025-07-16/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0097\2025-07-16\1\widefield.wfz,subjects/ZYE_0097/2025-07-16/1/widefield.wfz,59150071316,True,59150071316,2026-08-16T02:33:57+00:00,
AL_0032/2024-04-28/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0032\2024-04-28\1\widefield.wfz,subjects/AL_0032/2024-04-28/1/widefield.wfz,64441528746,True,64441528746,2026-08-14T05:16:33+00:00,
AL_0034/2024-08-12/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0034\2024-08-12\1\widefield.wfz,subjects/AL_0034/2024-08-12/1/widefield.wfz,63227494812,True,63227494812,2026-08-14T05:15:42+00:00,
ZYE_0095/2025-07-17/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0095\2025-07-17\1\widefield.wfz,subjects/ZYE_0095/2025-07-17/1/widefield.wfz,57889298616,True,57889298616,2026-08-16T02:33:32+00:00,
AL_0033/2024-12-20/7,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2024-12-20\7\widefield.wfz,subjects/AL_0033/2024-12-20/7/widefield.wfz,65605579581,True,65605579581,2026-08-15T16:27:34+00:00,
AL_0023/2023-08-25/2,\\sahale.biostr.washington.edu\data\Subjects\AL_0023\2023-08-25\2\widefield.wfz,subjects/AL_0023/2023-08-25/2/widefield.wfz,64315974376,True,64315974376,2026-08-14T05:16:51+00:00,
AB_0032/2024-07-08/1,\\sahale.biostr.washington.edu\data\Subjects\AB_0032\2024-07-08\1\widefield.wfz,subjects/AB_0032/2024-07-08/1/widefield.wfz,65705722562,True,65705722562,2026-08-14T05:15:53+00:00,
AL_0035/2024-09-04/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0035\2024-09-04\1\widefield.wfz,subjects/AL_0035/2024-09-04/1/widefield.wfz,65167266515,True,65167266515,2026-08-14T05:16:32+00:00,
ZYE_0097/2025-07-26/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0097\2025-07-26\1\widefield.wfz,subjects/ZYE_0097/2025-07-26/1/widefield.wfz,56535625734,True,56535625734,2026-08-16T03:15:28+00:00,
ZYE_0052/2021-12-31/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0052\2021-12-31\1\widefield.wfz,subjects/ZYE_0052/2021-12-31/1/widefield.wfz,66963190062,True,66963190062,2026-08-15T19:51:50+00:00,
ZYE_0088/2024-07-16/2,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0088\2024-07-16\2\widefield.wfz,subjects/ZYE_0088/2024-07-16/2/widefield.wfz,61005162023,True,61005162023,2026-08-16T13:20:55+00:00,
ZYE_0088/2024-07-13/2,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0088\2024-07-13\2\widefield.wfz,subjects/ZYE_0088/2024-07-13/2/widefield.wfz,61988835581,True,61988835581,2026-08-16T12:41:52+00:00,
ZYE_0053/2021-12-20/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0053\2021-12-20\1\widefield.wfz,subjects/ZYE_0053/2021-12-20/1/widefield.wfz,66436055059,True,66436055059,2026-08-15T19:42:31+00:00,
AL_0035/2024-12-09/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0035\2024-12-09\1\widefield.wfz,subjects/AL_0035/2024-12-09/1/widefield.wfz,65210889294,True,65210889294,2026-08-14T05:16:57+00:00,
ZYE_0043/2021-09-27/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0043\2021-09-27\1\widefield.wfz,subjects/ZYE_0043/2021-09-27/1/widefield.wfz,65664931726,True,65664931726,2026-08-15T19:32:32+00:00,
ZYE_0090/2024-08-13/3,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0090\2024-08-13\3\widefield.wfz,subjects/ZYE_0090/2024-08-13/3/widefield.wfz,60440557641,True,60440557641,2026-08-16T13:28:46+00:00,
ZYE_0091/2024-07-12/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0091\2024-07-12\1\widefield.wfz,subjects/ZYE_0091/2024-07-12/1/widefield.wfz,59900836437,True,59900836437,2026-08-16T03:28:37+00:00,
AB_0032/2024-07-19/1,\\sahale.biostr.washington.edu\data\Subjects\AB_0032\2024-07-19\1\widefield.wfz,subjects/AB_0032/2024-07-19/1/widefield.wfz,63600345054,True,63600345054,2026-08-14T05:16:00+00:00,
ZYE_0072/2023-01-15/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0072\2023-01-15\1\widefield.wfz,subjects/ZYE_0072/2023-01-15/1/widefield.wfz,61858282414,True,61858282414,2026-08-15T23:35:22+00:00,
ZYE_0090/2025-03-14/3,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0090\2025-03-14\3\widefield.wfz,subjects/ZYE_0090/2025-03-14/3/widefield.wfz,62475266391,True,62475266391,2026-08-16T15:06:40+00:00,
ZYE_0026/2021-03-22/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0026\2021-03-22\1\widefield.wfz,subjects/ZYE_0026/2021-03-22/1/widefield.wfz,68666344782,True,68666344782,2026-08-15T23:27:57+00:00,
ZYE_0054/2022-01-03/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0054\2022-01-03\1\widefield.wfz,subjects/ZYE_0054/2022-01-03/1/widefield.wfz,65574837835,True,65574837835,2026-08-15T19:37:58+00:00,
ZYE_0038/2021-09-02/2,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0038\2021-09-02\2\widefield.wfz,subjects/ZYE_0038/2021-09-02/2/widefield.wfz,65038900837,True,65038900837,2026-08-15T19:10:31+00:00,
ZYE_0091/2025-02-28/3,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0091\2025-02-28\3\widefield.wfz,subjects/ZYE_0091/2025-02-28/3/widefield.wfz,59998424279,True,59998424279,2026-08-16T07:38:20+00:00,
AL_0041/2026-02-19/2,\\sahale.biostr.washington.edu\data\Subjects\AL_0041\2026-02-19\2\widefield.wfz,subjects/AL_0041/2026-02-19/2/widefield.wfz,56138860310,True,56138860310,2026-08-14T20:37:50+00:00,
ZYE_0026/2021-03-19/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0026\2021-03-19\1\widefield.wfz,subjects/ZYE_0026/2021-03-19/1/widefield.wfz,67476679333,True,67476679333,2026-08-15T23:05:12+00:00,
ZYE_0090/2025-06-07/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0090\2025-06-07\1\widefield.wfz,subjects/ZYE_0090/2025-06-07/1/widefield.wfz,59338981372,True,59338981372,2026-08-16T16:03:57+00:00,
ZYE_0092/2025-06-14/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0092\2025-06-14\1\widefield.wfz,subjects/ZYE_0092/2025-06-14/1/widefield.wfz,51843317420,True,51843317420,2026-08-16T02:31:28+00:00,
AL_0035/2024-09-10/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0035\2024-09-10\1\widefield.wfz,subjects/AL_0035/2024-09-10/1/widefield.wfz,61847362125,True,61847362125,2026-08-14T05:17:00+00:00,
ZYE_0087/2024-09-07/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0087\2024-09-07\1\widefield.wfz,subjects/ZYE_0087/2024-09-07/1/widefield.wfz,58857221693,True,58857221693,2026-08-16T08:21:22+00:00,
ZYE_0085/2024-07-18/3,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0085\2024-07-18\3\widefield.wfz,subjects/ZYE_0085/2024-07-18/3/widefield.wfz,58106223188,True,58106223188,2026-08-16T13:11:08+00:00,
ZYE_0090/2025-06-10/2,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0090\2025-06-10\2\widefield.wfz,subjects/ZYE_0090/2025-06-10/2/widefield.wfz,57283595801,True,57283595801,2026-08-16T16:04:01+00:00,
ZYE_0070/2023-01-14/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0070\2023-01-14\1\widefield.wfz,subjects/ZYE_0070/2023-01-14/1/widefield.wfz,62374271525,True,62374271525,2026-08-15T22:58:31+00:00,
ZYE_0050/2021-12-11/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0050\2021-12-11\1\widefield.wfz,subjects/ZYE_0050/2021-12-11/1/widefield.wfz,65680976418,True,65680976418,2026-08-15T22:56:59+00:00,
AL_0033/2024-12-23/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2024-12-23\1\widefield.wfz,subjects/AL_0033/2024-12-23/1/widefield.wfz,60944010459,True,60944010459,2026-08-15T16:26:58+00:00,
ZYE_0055/2022-01-07/4,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0055\2022-01-07\4\widefield.wfz,subjects/ZYE_0055/2022-01-07/4/widefield.wfz,67000437610,True,67000437610,2026-08-15T20:17:55+00:00,
ZYE_0072/2023-01-22/5,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0072\2023-01-22\5\widefield.wfz,subjects/ZYE_0072/2023-01-22/5/widefield.wfz,57200406159,True,57200406159,2026-08-16T02:10:44+00:00,
ZYE_0090/2025-03-06/5,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0090\2025-03-06\5\widefield.wfz,subjects/ZYE_0090/2025-03-06/5/widefield.wfz,61057989294,True,61057989294,2026-08-16T15:19:31+00:00,
ZYE_0016/2020-12-21/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0016\2020-12-21\1\widefield.wfz,subjects/ZYE_0016/2020-12-21/1/widefield.wfz,62997509396,True,62997509396,2026-08-15T16:32:03+00:00,
ZYE_0095/2025-07-26/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0095\2025-07-26\1\widefield.wfz,subjects/ZYE_0095/2025-07-26/1/widefield.wfz,55266191433,True,55266191433,2026-08-16T02:51:01+00:00,
ZYE_0060/2022-03-23/2,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0060\2022-03-23\2\widefield.wfz,subjects/ZYE_0060/2022-03-23/2/widefield.wfz,63413699158,True,63413699158,2026-08-15T22:46:09+00:00,
ZYE_0089/2024-07-08/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0089\2024-07-08\1\widefield.wfz,subjects/ZYE_0089/2024-07-08/1/widefield.wfz,57552039545,True,57552039545,2026-08-16T09:24:12+00:00,
AL_0032/2024-05-12/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0032\2024-05-12\1\widefield.wfz,subjects/AL_0032/2024-05-12/1/widefield.wfz,57934816102,True,57934816102,2026-08-14T05:16:06+00:00,
ZYE_0098/2025-12-17/2,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0098\2025-12-17\2\widefield.wfz,subjects/ZYE_0098/2025-12-17/2/widefield.wfz,32514339901,True,32514339901,2026-08-16T04:47:20+00:00,
AL_0035/2024-08-12/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0035\2024-08-12\1\widefield.wfz,subjects/AL_0035/2024-08-12/1/widefield.wfz,59289722123,True,59289722123,2026-08-14T05:16:44+00:00,
AL_0041/2026-02-28/2,\\sahale.biostr.washington.edu\data\Subjects\AL_0041\2026-02-28\2\widefield.wfz,subjects/AL_0041/2026-02-28/2/widefield.wfz,55745430238,True,55745430238,2026-08-15T18:59:20+00:00,
ZYE_0090/2025-06-05/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0090\2025-06-05\1\widefield.wfz,subjects/ZYE_0090/2025-06-05/1/widefield.wfz,57796670077,True,57796670077,2026-08-16T15:43:26+00:00,
ZYE_0091/2024-07-09/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0091\2024-07-09\1\widefield.wfz,subjects/ZYE_0091/2024-07-09/1/widefield.wfz,56929382038,True,56929382038,2026-08-16T03:07:48+00:00,
AL_0041/2025-11-03/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0041\2025-11-03\1\widefield.wfz,subjects/AL_0041/2025-11-03/1/widefield.wfz,57342460698,True,57342460698,2026-08-16T19:03:21+00:00,
AL_0016/2022-10-04/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0016\2022-10-04\1\widefield.wfz,subjects/AL_0016/2022-10-04/1/widefield.wfz,61821484753,True,61821484753,2026-08-16T19:02:06+00:00,
ZYE_0055/2022-01-24/3,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0055\2022-01-24\3\widefield.wfz,subjects/ZYE_0055/2022-01-24/3/widefield.wfz,65953960426,True,65953960426,2026-08-15T20:45:18+00:00,
ZYE_0088/2024-07-15/2,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0088\2024-07-15\2\widefield.wfz,subjects/ZYE_0088/2024-07-15/2/widefield.wfz,59344172777,True,59344172777,2026-08-16T13:03:35+00:00,
ZYE_0014/2020-10-28/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0014\2020-10-28\1\widefield.wfz,subjects/ZYE_0014/2020-10-28/1/widefield.wfz,64859471295,True,64859471295,2026-08-15T16:32:11+00:00,
ZYE_0097/2025-07-18/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0097\2025-07-18\1\widefield.wfz,subjects/ZYE_0097/2025-07-18/1/widefield.wfz,55192515391,True,55192515391,2026-08-16T02:34:44+00:00,
ZYE_0087/2024-09-06/3,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0087\2024-09-06\3\widefield.wfz,subjects/ZYE_0087/2024-09-06/3/widefield.wfz,55529073446,True,55529073446,2026-08-16T08:30:51+00:00,
ZYE_0077/2024-07-22/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0077\2024-07-22\1\widefield.wfz,subjects/ZYE_0077/2024-07-22/1/widefield.wfz,57180166833,True,57180166833,2026-08-16T10:03:24+00:00,
AL_0048/2026-07-14/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0048\2026-07-14\1\widefield.wfz,subjects/AL_0048/2026-07-14/1/widefield.wfz,55903875696,True,55903875696,2026-08-16T19:24:12+00:00,
ZYE_0090/2025-02-25/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0090\2025-02-25\1\widefield.wfz,subjects/ZYE_0090/2025-02-25/1/widefield.wfz,59329485012,True,59329485012,2026-08-16T14:48:48+00:00,
ZYE_0060/2022-03-26/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0060\2022-03-26\1\widefield.wfz,subjects/ZYE_0060/2022-03-26/1/widefield.wfz,64262700873,True,64262700873,2026-08-15T23:01:37+00:00,
ZYE_0055/2022-01-06/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0055\2022-01-06\1\widefield.wfz,subjects/ZYE_0055/2022-01-06/1/widefield.wfz,65671550550,True,65671550550,2026-08-15T19:45:54+00:00,
ZYE_0085/2024-07-17/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0085\2024-07-17\1\widefield.wfz,subjects/ZYE_0085/2024-07-17/1/widefield.wfz,58588737492,True,58588737492,2026-08-16T10:47:05+00:00,
ZYE_0085/2024-09-08/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0085\2024-09-08\1\widefield.wfz,subjects/ZYE_0085/2024-09-08/1/widefield.wfz,59624230003,True,59624230003,2026-08-16T14:54:51+00:00,
ZYE_0089/2025-05-03/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0089\2025-05-03\1\widefield.wfz,subjects/ZYE_0089/2025-05-03/1/widefield.wfz,57621950875,True,57621950875,2026-08-16T17:03:50+00:00,
ZYE_0085/2024-07-22/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0085\2024-07-22\1\widefield.wfz,subjects/ZYE_0085/2024-07-22/1/widefield.wfz,58588071174,True,58588071174,2026-08-16T13:53:45+00:00,
ZYE_0050/2021-12-12/3,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0050\2021-12-12\3\widefield.wfz,subjects/ZYE_0050/2021-12-12/3/widefield.wfz,62996160636,True,62996160636,2026-08-15T23:52:54+00:00,
AL_0041/2026-02-27/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0041\2026-02-27\1\widefield.wfz,subjects/AL_0041/2026-02-27/1/widefield.wfz,55354378228,True,55354378228,2026-08-16T21:13:01+00:00,
ZYE_0091/2024-09-08/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0091\2024-09-08\1\widefield.wfz,subjects/ZYE_0091/2024-09-08/1/widefield.wfz,59215204920,True,59215204920,2026-08-16T07:15:02+00:00,
ZYE_0090/2024-07-27/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0090\2024-07-27\1\widefield.wfz,subjects/ZYE_0090/2024-07-27/1/widefield.wfz,57230608218,True,57230608218,2026-08-16T07:23:28+00:00,
ZYE_0086/2025-03-05/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0086\2025-03-05\1\widefield.wfz,subjects/ZYE_0086/2025-03-05/1/widefield.wfz,55875135627,True,55875135627,2026-08-16T16:13:34+00:00,
AL_0037/2025-02-28/2,\\sahale.biostr.washington.edu\data\Subjects\AL_0037\2025-02-28\2\widefield.wfz,subjects/AL_0037/2025-02-28/2/widefield.wfz,54251041894,True,54251041894,2026-08-18T05:10:06+00:00,
AL_0037/2025-02-11/4,\\sahale.biostr.washington.edu\data\Subjects\AL_0037\2025-02-11\4\widefield.wfz,subjects/AL_0037/2025-02-11/4/widefield.wfz,56634695268,True,56634695268,2026-08-18T05:10:06+00:00,
ZYE_0066/2022-10-25/6,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0066\2022-10-25\6\widefield.wfz,subjects/ZYE_0066/2022-10-25/6/widefield.wfz,58147106861,True,58147106861,2026-08-18T15:43:47+00:00,
ZYE_0090/2024-08-14/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0090\2024-08-14\1\widefield.wfz,subjects/ZYE_0090/2024-08-14/1/widefield.wfz,56271815091,True,56271815091,2026-08-18T15:51:00+00:00,
ZYE_0087/2024-08-19/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0087\2024-08-19\1\widefield.wfz,subjects/ZYE_0087/2024-08-19/1/widefield.wfz,55865907757,True,55865907757,2026-08-18T15:51:02+00:00,
AL_0032/2024-04-09/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0032\2024-04-09\1\widefield.wfz,subjects/AL_0032/2024-04-09/1/widefield.wfz,58786392694,True,58786392694,2026-08-18T05:10:09+00:00,
ZYE_0052/2021-12-18/2,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0052\2021-12-18\2\widefield.wfz,subjects/ZYE_0052/2021-12-18/2/widefield.wfz,62884590354,True,62884590354,2026-08-18T15:43:50+00:00,
AL_0014/2022-08-09/2,\\sahale.biostr.washington.edu\data\Subjects\AL_0014\2022-08-09\2\widefield.wfz,subjects/AL_0014/2022-08-09/2/widefield.wfz,62623767180,True,62623767180,2026-08-18T05:10:26+00:00,
ZYE_0041/2021-09-02/7,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0041\2021-09-02\7\widefield.wfz,subjects/ZYE_0041/2021-09-02/7/widefield.wfz,60590726226,True,60590726226,2026-08-18T15:45:45+00:00,
ZYE_0091/2024-07-28/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0091\2024-07-28\1\widefield.wfz,subjects/ZYE_0091/2024-07-28/1/widefield.wfz,56216727522,True,56216727522,2026-08-18T15:46:52+00:00,
AL_0027/2023-12-07/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0027\2023-12-07\1\widefield.wfz,subjects/AL_0027/2023-12-07/1/widefield.wfz,60008741519,True,60008741519,2026-08-18T19:09:49+00:00,
AL_0041/2026-02-10/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0041\2026-02-10\1\widefield.wfz,subjects/AL_0041/2026-02-10/1/widefield.wfz,59711158849,True,59711158849,2026-08-18T19:50:32+00:00,
ZYE_0053/2021-12-22/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0053\2021-12-22\1\widefield.wfz,subjects/ZYE_0053/2021-12-22/1/widefield.wfz,61525269141,True,61525269141,2026-08-18T17:41:38+00:00,
ZYE_0014/2020-12-23/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0014\2020-12-23\1\widefield.wfz,subjects/ZYE_0014/2020-12-23/1/widefield.wfz,61879557481,True,61879557481,2026-08-18T15:47:08+00:00,
ZYE_0052/2021-12-22/4,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0052\2021-12-22\4\widefield.wfz,subjects/ZYE_0052/2021-12-22/4/widefield.wfz,61438298522,True,61438298522,2026-08-18T15:47:03+00:00,
ZYE_0098/2025-07-16/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0098\2025-07-16\1\widefield.wfz,subjects/ZYE_0098/2025-07-16/1/widefield.wfz,50849122383,True,50849122383,2026-08-18T17:40:11+00:00,
AL_0030/2024-01-23/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0030\2024-01-23\1\widefield.wfz,subjects/AL_0030/2024-01-23/1/widefield.wfz,25990932550,True,25990932550,2026-08-18T19:09:06+00:00,
AL_0023/2023-10-27/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0023\2023-10-27\1\widefield.wfz,subjects/AL_0023/2023-10-27/1/widefield.wfz,38684634249,True,38684634249,2026-08-18T19:12:15+00:00,
AL_0034/2024-08-19/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0034\2024-08-19\1\widefield.wfz,subjects/AL_0034/2024-08-19/1/widefield.wfz,54513552607,True,54513552607,2026-08-18T19:11:53+00:00,
ZYE_0014/2020-12-10/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0014\2020-12-10\1\widefield.wfz,subjects/ZYE_0014/2020-12-10/1/widefield.wfz,61353466158,True,61353466158,2026-08-18T15:47:46+00:00,
ZYE_0088/2024-09-05/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0088\2024-09-05\1\widefield.wfz,subjects/ZYE_0088/2024-09-05/1/widefield.wfz,56734781383,True,56734781383,2026-08-18T15:52:18+00:00,
AL_0033/2024-07-25/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2024-07-25\1\widefield.wfz,subjects/AL_0033/2024-07-25/1/widefield.wfz,55470916045,True,55470916045,2026-08-18T21:53:54+00:00,
FD_011/2026-04-14/2,\\sahale.biostr.washington.edu\data\Subjects\FD_011\2026-04-14\2\widefield.wfz,subjects/FD_011/2026-04-14/2/widefield.wfz,43955658425,True,43955658425,2026-08-19T02:47:24+00:00,
AL_0038/2025-04-04/2,\\sahale.biostr.washington.edu\data\Subjects\AL_0038\2025-04-04\2\widefield.wfz,subjects/AL_0038/2025-04-04/2/widefield.wfz,49630853311,True,49630853311,2026-08-18T21:53:26+00:00,
AL_0038/2025-03-04/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0038\2025-03-04\1\widefield.wfz,subjects/AL_0038/2025-03-04/1/widefield.wfz,51959565020,True,51959565020,2026-08-18T19:13:37+00:00,
ZYE_0094/2025-06-16/3,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0094\2025-06-16\3\widefield.wfz,subjects/ZYE_0094/2025-06-16/3/widefield.wfz,47747309332,True,47747309332,2026-08-18T15:48:00+00:00,
ZYE_0091/2025-03-13/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0091\2025-03-13\1\widefield.wfz,subjects/ZYE_0091/2025-03-13/1/widefield.wfz,54864067419,True,54864067419,2026-08-18T15:52:10+00:00,
ZYE_0092/2025-06-14/3,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0092\2025-06-14\3\widefield.wfz,subjects/ZYE_0092/2025-06-14/3/widefield.wfz,48046008755,True,48046008755,2026-08-18T17:56:43+00:00,
FD_009/2026-06-25/1,\\sahale.biostr.washington.edu\data\Subjects\FD_009\2026-06-25\1\widefield.wfz,subjects/FD_009/2026-06-25/1/widefield.wfz,51271688467,True,51271688467,2026-08-19T02:13:54+00:00,
AL_0030/2024-01-18/2,\\sahale.biostr.washington.edu\data\Subjects\AL_0030\2024-01-18\2\widefield.wfz,subjects/AL_0030/2024-01-18/2/widefield.wfz,53899081450,True,53899081450,2026-08-18T19:12:48+00:00,
ZYE_0014/2021-04-06/3,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0014\2021-04-06\3\widefield.wfz,subjects/ZYE_0014/2021-04-06/3/widefield.wfz,56394627649,True,56394627649,2026-08-18T15:53:02+00:00,
AB_0003/2021-04-19/1,\\sahale.biostr.washington.edu\data\Subjects\AB_0003\2021-04-19\1\widefield.wfz,subjects/AB_0003/2021-04-19/1/widefield.wfz,65149088729,True,65149088729,2026-08-18T19:12:56+00:00,
AL_0033/2025-04-11/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-04-11\1\widefield.wfz,subjects/AL_0033/2025-04-11/1/widefield.wfz,54542192374,True,54542192374,2026-08-19T02:56:18+00:00,
FD_004/2025-10-22/1,\\sahale.biostr.washington.edu\data\Subjects\FD_004\2025-10-22\1\widefield.wfz,subjects/FD_004/2025-10-22/1/widefield.wfz,29948736665,True,29948736665,2026-08-19T01:48:44+00:00,
ZYE_0052/2022-01-04/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0052\2022-01-04\1\widefield.wfz,subjects/ZYE_0052/2022-01-04/1/widefield.wfz,59633213772,True,59633213772,2026-08-19T04:54:36+00:00,
ZYE_0090/2024-07-16/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0090\2024-07-16\1\widefield.wfz,subjects/ZYE_0090/2024-07-16/1/widefield.wfz,54704146588,True,54704146588,2026-08-19T05:35:08+00:00,
ZYE_0085/2024-07-09/3,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0085\2024-07-09\3\widefield.wfz,subjects/ZYE_0085/2024-07-09/3/widefield.wfz,56199082452,True,56199082452,2026-08-19T06:59:18+00:00,
ZYE_0094/2025-07-19/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0094\2025-07-19\1\widefield.wfz,subjects/ZYE_0094/2025-07-19/1/widefield.wfz,50132203034,True,50132203034,2026-08-19T05:31:10+00:00,
